code_ucd	code_ucd_precedent	code_ucd_suivant	top_inscription	laboratoire	date_source_doc	type_source_doc	date_maj	libelle_long_ucd	conditionnement	observation	etat	rh	ph	pih	sp	ps	libelle_court_specialite	libelle_long_rcp	code_forme	libelle_forme	code_forme_complement	libelle_forme_complement	dosage	unite_dosage	voie_administration	code_atc	libelle_atc	code_ephmra	libelle_ephmra
9351818			0	HOSPIRA FRANCE	2012-02-28	JO	2012-02-28	DOCETAXEL HOSPIRA 10MG/ML	Solution a diluer pour perfusion en flacon de 16 ml	NA	D	N	O	N	O	N	DOCETAXEL HPI 160 MG/16ML SOL INJ FL	DOCETAXEL HOSPIRA 160 mg/16 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD02	DOCETAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9351824			0	HOSPIRA FRANCE	2012-02-28	JO	2012-02-28	DOCETAXEL HOSPIRA 10 MG/ML	Solution a diluer pour perfusion en flacon de 2 ml	NA	D	N	O	N	O	N	DOCETAXEL HPI 20 MG/2 ML SOL INJ FL	DOCETAXEL HOSPIRA 20 mg/2 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD02	DOCETAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9351830			0	HOSPIRA FRANCE	2012-02-28	JO	2012-02-28	DOCETAXEL HOSPIRA 10 MG/ML	Solution a diluer pour perfusion en flacon de 8 ml	NA	D	N	O	N	O	N	DOCETAXEL HPI 80 MG/8 ML SOL INJ FL	DOCETAXEL HOSPIRA 80 mg/8 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD02	DOCETAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9352410			0	ABB VIE	2018-12-14	JO	2018-12-17	NORVIR 100 MG	Comprime pellicule	NA	D	N	N	O	N	N	NORVIR 100 MG CPR	NORVIR 100 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				J05AE03	RITONAVIR	J05C2	INHIBITEURS DE PROTEASE
9352516			0	SHIRE FRANCE	2018-03-20	JO	2018-03-23	KIOVIG 100 MG/ML	Solution pour perfusion en flacon de 300 ml	NA	D	N	O	N	N	N	KIOVIG 30 G SOL INJ FL 300ML	KIOVIG 100 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9352568			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 100 MG	Gelu	NA																			
9352574			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 140 MG	Gelu	NA																			
9352580			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 180 MG	Gelule	NA																			
9352597			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 20 MG	Gelu	NA																			
9352605			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 250 MG	Gelu	NA																			
9352611			0	MEDAC	2018-12-14	JO	2018-12-17	TEMOMEDAC 5 MG	Gelu	NA																			
9352686			0	TEVA SANTE	2016-12-21	JO	2016-12-26	GEMCITABINE TEVA 40 MG/ML	1 Flacon de 25 ml, solution a diluer pour perfusion	NA	D	N	O	N	O	O	GEMCITABINE TVC 1000 MG SOL INJ	GEMCITABINE TEVA 1000 mg/25 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9352692			0	TEVA SANTE	2016-12-21	JO	2016-12-26	GEMCITABINE TEVA 40 MG/ML	1 Flacon de 5 ml, solution a diluer pour perfusion	NA	S	N	O	N	O	O	GEMCITABINE TVC 200 MG SOL INJ	GEMCITABINE TEVA 200 mg/5 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9352700			0	TEVA SANTE	2016-12-21	JO	2016-12-26	GEMCITABINE TEVA 40 MG/ML	1 Flacon de 50 ml, solution a diluer pour perfusion	NA	S	N	O	N	O	O	GEMCITABINE TVC 2000 MG SOL INJ	GEMCITABINE TEVA 2000 mg/50 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9352887			0	SANDOZ	2012-02-28	JO	2012-02-28	DOCETAXEL EBEWE 10 MG/ML	Flacon de 2 ml, solution a diluer pour perfusion	NA	S	N	O	N	O	N	DOCETAXEL EBW 20 MG/2 ML SOL INJ FL	DOCETAXEL EBEWE 20 mg/2 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD02	DOCETAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9352893			0	SANDOZ	2012-02-28	JO	2012-02-28	DOCETAXEL EBEWE 10 MG/ML	Flacon de 8 ml, solution a diluer pour perfusion	NA	S	N	O	N	O	N	DOCETAXEL EBW 80 MG/8 ML SOL INJ FL	DOCETAXEL EBEWE 80 mg/8 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD02	DOCETAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9353059			0	FRESENIUS KABI FRANCE	2018-11-13	JO	2018-11-19	FLUCONAZOLE KABI 2 MG/ML	Flacon de 100 ml, solution pour perfusion	NA	D	N	O	N	N	N	FLUCONAZOLE KBI 200 MG SOL INJ	FLUCONAZOLE KABI 200 mg/100 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J02AC01	FLUCONAZOLE	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9353065			0	FRESENIUS KABI FRANCE	2018-11-13	JO	2018-11-19	FLUCONAZOLE KABI 2 MG/ML	Flacon de 200 ml, solution pour perfusion	NA	D	N	O	N	N	N	FLUCONAZOLE KBI 400 MG SOL INJ	FLUCONAZOLE KABI 400 mg/200 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J02AC01	FLUCONAZOLE	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9353071			0	FRESENIUS KABI FRANCE	2018-11-13	JO	2018-11-19	FLUCONAZOLE KABI 2 MG/ML	Flacon de 50 ml, solution pour perfusion	NA	D	N	O	N	N	N	FLUCONAZOLE KBI 100 MG SOL INJ	FLUCONAZOLE KABI 100 mg/50 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J02AC01	FLUCONAZOLE	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9353728			0	ACCORD HEALTHCARE LTD	2010-12-07	JO	2010-12-08	DOXORUBICINE INTAS 2 MG/ML	Solution injectable pour perfusion en flacon de 25 ml	NA	D	N	O	N	O	O	DOXORUBICINE ACC 50 MG SOL INJ	DOXORUBICINE ACCORD 50 mg/25 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01DB01	DOXORUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
9353734			0	ACCORD HEALTHCARE LTD	2010-12-07	JO	2010-12-08	DOXORUBICINE INTAS 2 MG/ML	Solution injectable pour perfusion en flacon de 5 ml	NA	D	N	O	N	O	O	DOXORUBICINE ACC 10 MG/5 ML SOL INJ	DOXORUBICINE ACCORD 2 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01DB01	DOXORUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
9353846			0	SANOFI PASTEUR	2017-12-27	CNAMTS	2018-11-26	IMMUCYST 81 MG	poudre pour suspension intravesicale	Voir lettre derogatoire IMMUCYST du 27/12/2017	D	N	N	O	N	O	IMMUCYST 81MG PDR VESICALE	IMMUCYST 81 mg, poudre pour suspension intravesicale. B.C.G. pour immunotherapie	44	POUDRE	546	POUDRE ET SOLVANT PR SOL PR ADM VESICALE	1.8000	MG	INTRAVESICALE	L03AX03	VACCIN BCG	L03A9	TOUS AUTRES IMMUNOSTIMULANTS, INTERFERONS EXCLUS
9353970			0	MUNDIPHARMA SAS	2018-01-18	JO	2018-01-23	LEVACT 2,5 MG/ML	INJ FL26ML	NA	D	N	O	N	O	O	LEVACT 25 MG PDR INJ FL	LEVACT 2,5 mg/ml, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9353987			0	MUNDIPHARMA SAS	2018-01-18	JO	2018-01-23	LEVACT 2,5 MG/ML	INJ FL60ML	NA	D	N	O	N	O	O	LEVACT 100 MG PDR INJ FL	LEVACT 2,5 mg/ml, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9354053			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 100 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYL 100 MG GELULE	TEMOZOLOMIDE MYLAN 100 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354076			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 140 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYLAN 140 MG GELULE	TEMOZOLOMIDE MYLAN 140 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354082			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 180 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYL 180 MG GELULE	TEMOZOLOMIDE MYLAN 180 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354099			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 20 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYL 20 MG GELULE	TEMOZOLOMIDE MYLAN 20 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354107			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 250 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYL 250 MG GELULE	TEMOZOLOMIDE MYLAN 250 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354113			0	MYLAN SAS	2018-12-14	JO	2018-12-17	TEMOZOLOMIDE MYLAN 5 MG	Gelu	NA	D	N	O	N	O	O	TEMOZOLOMIDE MYL 5 MG GELULE	TEMOZOLOMIDE MYLAN 5 mg, gelule	21	GELULE	328	GELULE				L01AX03	TEMOZOLOMIDE	L01A	AGENTS ALKYLANTS
9354225			0	PANPHARMA	2018-05-02	JO	2018-05-02	EPOPROSTENOL PANPHARMA 0,5 MG	Poudre et solvant pour solution injectable en flacon de 50 ml	NA	D	N	O	N	N	O	EPOPROSTENOL PAN 0,5 MG INJ FLAC	EPOPROSTENOL PANPHARMA 0,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9354231			0	PANPHARMA	2018-05-02	JO	2018-05-02	EPOPROSTENOL PANPHARMA 1,5 MG	Poudre et solvant pour solution injectable en flacon de 50 ml	NA	D	N	O	N	N	O	EPOPROSTENOL PAN 1,5 MG INJ FLAC	EPOPROSTENOL PANPHARMA 1,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9354320			0	EG LABO	2012-01-24	JO	2012-01-24	IFOSFAMIDE EG 40 MG/ML	solution pour perfusion en flacon de 25 ml	NA	D	N	O	N	N	O	IFOSFAMIDE EG 1000 MG INJ 25ML	IFOSFAMIDE EG 1000 mg/25 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01AA06	IFOSFAMIDE	L01A	AGENTS ALKYLANTS
9354337			0	EG LABO	2012-01-24	JO	2012-01-24	IFOSFAMIDE EG 40 MG/ML	solution pour perfusion en flacon de 50 ml	NA	D	N	O	N	N	O	IFOSFAMIDE EG 2000 MG INJ	IFOSFAMIDE EG 2000 mg/50 ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01AA06	IFOSFAMIDE	L01A	AGENTS ALKYLANTS
9354604			0	FRESENIUS KABI FRANCE	2016-12-21	JO	2016-12-26	GEMCITABINE KABI 38 MG/ML	Poudre pour solution pour perfusion en flacon de 1 000 mg	NA	S	N	O	N	O	O	GEMCITABINE KBI 1000 MG PDR INJ	GEMCITABINE KABI 1000 mg, poudre pour solution pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9354610			0	FRESENIUS KABI FRANCE	2016-12-21	JO	2016-12-26	GEMCITABINE KABI 38 MG/ML	Poudre pour solution pour perfusion en flacon de 200 mg	NA	D	N	O	N	O	O	GEMCITABINE KBI 200 MG PDR INJ	GEMCITABINE KABI 200 mg, poudre pour solution pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9354627			0	FRESENIUS KABI FRANCE	2016-12-21	JO	2016-12-26	GEMCITABINE KABI 38 MG/ML	Poudre pour solution pour perfusion en flacon de 2 000 mg	NA	S	N	O	N	O	O	GEMCITABINE KBI 2000 MG PDR INJ	GEMCITABINE KABI 2000 mg, poudre pour solution pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				L01BC05	GEMCITABINE	L01B	ANTIMETABOLITES
9354923			0	SANDOZ	2011-02-22	JO	2011-02-23	IRINOTECAN EBEWE 20 MG/ML	Solution a diluer pour perfusion en flacon de 2 ml	NA	S	N	O	N	O	O	IRINOTECAN EBW 40 MG SOL INJ	IRINOTECAN EBEWE 40 mg/2 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX19	IRINOTECAN	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9354946			0	SANDOZ	2011-02-22	JO	2011-02-23	IRINOTECAN EBEWE 20 MG/ML	Solution a diluer pour perfusion en flacon de 5 ml	NA	S	N	O	N	O	O	IRINOTECAN EBW 100 MG SOL INJ	IRINOTECAN EBEWE 100 mg/5 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX19	IRINOTECAN	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9354952			0	SANDOZ	2011-02-22	JO	2011-02-23	IRINOTECAN EBEWE 20 MG/ML	Solution a diluer pour perfusion en flacon de 7,5 ml	NA	S	N	O	N	O	O	IRINOTECAN EBW 150 MG SOL INJ	IRINOTECAN EBEWE 150 mg/7,5 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX19	IRINOTECAN	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9354969			0	SANDOZ	2011-02-22	JO	2011-02-23	IRINOTECAN EBEWE 20 MG/ML	Solution a diluer pour perfusion en flacon de 15 ml	NA	S	N	O	N	O	O	IRINOTECAN EBW 300 MG SOL INJ	IRINOTECAN EBEWE 300 mg/15 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX19	IRINOTECAN	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9354975			0	SANDOZ	2011-02-22	JO	2011-02-23	IRINOTECAN EBEWE 20 MG/ML	Solution a diluer pour perfusion en flacon de 25 ml	NA	S	N	O	N	O	O	IRINOTECAN EBW 500 MG SOL INJ	IRINOTECAN EBEWE 500 mg/25 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX19	IRINOTECAN	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9355029			0	PFIZER PFE FRANCE	2018-09-25	JO	2018-10-01	TOPOTECAN HPI 4MG	INJ FL4ML	NA	D	N	O	N	O	O	TOPOTECAN HPI 4 MG/4ML SOL PERF	Topotecan Hospira 4 mg/4 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XX17	TOPOTECAN	L01C9	AUTRES ANTICANCEREUX DERIVES DE PLANTES
9355035			0	SHIRE FRANCE	2018-11-28	JO	2018-11-29	VPRIV 400 UNITES	poudre pour solution pour perfusion	NA	D	N	O	N	N	N	VPRIV 400 U PDR INJ	VPRIV 400 U, poudre pour solution pour perfusion	44	POUDRE	322	LYOPHILISE(E) POUDRE POUR SOLUTION POUR	300.0000	U	INJECTABLE	A16AB10	VELAGLUCERASE ALFA	A16A	AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
9355288			0	ACCORD HEALTHCARE LTD	2017-12-19	JO	2018-01-02	OXALIPLATIN.ACC 5MG/ML 10 ML	solution a diluer pour perfusion en flacon de 10 ml	NA	D	N	O	N	O	O	OXALIPLATINE ACC 50 MG SOL INJ	OXALIPLATINE ACCORD 50 mg/10 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XA03	OXALIPLATINE	L01X2	DERIVES DU PLATINE
9355294			0	ACCORD HEALTHCARE LTD	2017-12-19	JO	2017-12-27	OXALIPLATIN. ACC 5MG/ML 20ML	solution a diluer pour perfusion en flacon de 20 ml	NA	D	N	O	N	O	O	OXALIPLATINE ACC 100 MG SOL INJ	OXALIPLATINE ACCORD 100 mg/20 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XA03	OXALIPLATINE	L01X2	DERIVES DU PLATINE
9355816			0	SANDOZ	2018-11-22	JO	2018-11-27	EPOPROSTENOL SANDOZ 0,5 MG	Poudre et solvant pour solution pour perfusion, poudre en flacon + 1 flacon de 50 ml de solvant + filtre	NA	S	N	O	N	N	O	EPOPROSTENOL SDZ 0,5 MG INJ FLAC	EPOPROSTENOL SANDOZ 0,5 mg/50 ml, poudre et solvant pour solution pour perfusion	44	POUDRE	387	POUDRE ET SOLVANT POUR SOLUTION PR PERF				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9355822			0	SANDOZ	2018-11-22	JO	2018-11-27	EPOPROSTENOL SANDOZ 1,5 MG	Poudre et solvant pour solution pour perfusion,  poudre en flacon + 1 flacon de 50 ml de solvant + filtre	NA	S	N	O	N	N	O	EPOPROSTENOL SDZ 1,5 MG INJ FLAC	EPOPROSTENOL SANDOZ 1,5 mg/50 ml, poudre et solvant pour solution pour perfusion	44	POUDRE	387	POUDRE ET SOLVANT POUR SOLUTION PR PERF				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9355905			0	SWEDISH ORPHAN BIOVITRUM	2018-11-08	JO	2018-11-08	FERRIPROX 1000 MG	Comprime pellicule	Voir JO du 08/11/2018 pour indications therapeutiques remboursables	D	N	N	O	N	O	FERRIPROX 1000MG CPR	FERRIPROX 1000 mg, comprime pellicule	15	COMPRIME	307	SECABLE COMPRIME PELLICULE BISECABLE				V03AC02	DEFERIPRONE	V03F	AGENTS CHELATEURS DU FER
9356201			0	INTSEL CHIMOS SA	2018-05-24	JO	2018-05-24	EPOPROSTENOL INTSEL CHIMOS 0,5 MG	Poudre et solvant pour solution injectable	NA	D	N	N	O	N	N	EPOPROSTENOL INT 0,5 MG PDR INJ	EPOPROSTENOL INTSEL CHIMOS  0,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9356218			0	INTSEL CHIMOS SA	2018-05-24	JO	2018-05-24	EPOPROSTENOL INTSEL CHIMOS 1,5 MG	Poudre et solvant pour solution injectable	NA	D	N	O	N	N	N	EPOPROSTENOL INT 1,5 MG PDR INJ FL	EPOPROSTENOL INTSEL CHIMOS 1,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9357577			0	ARROW GENERIQUES	2018-11-22	JO	2018-11-26	EPOPROSTENOL ARROW 0,5 MG	poudre et solvant pour solution injectable, poudre en flacon + 1 flacon de 50 ml de solvant + filtre	NA	S	N	O	N	N	O	EPOPROSTENOL ARW 0,5 MG INJ FLAC	EPOPROSTENOL ARROW 0,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9357583			0	ARROW GENERIQUES	2018-11-22	JO	2018-11-26	EPOPROSTENOL ARROW 1,5 MG	poudre et solvant pour solution injectable, poudre en flacon + 1 flacon de 50 ml de solvant + filtre	NA	S	N	O	N	N	O	EPOPROSTENOL ARW 1,5 MG INJ FLAC	EPOPROSTENOL ARROW 1,5 mg/50 ml, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B01AC09	EPOPROSTENOL	B01C4	ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc
9359346			0	CSL BEHRING SA	2017-02-17	JO	2017-02-22	HELIXATE NEXGEN 3000 UI	Poudre et solvant pour solution injectable	NA	D	N	N	O	N	N	HELIXATE NEXGEN 3000 UI PDR INJ	HELIXATE NEXGEN 3000 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9360527			0	CSL BEHRING S.A.	2018-12-20	JO	2018-12-20	RIASTAP 1 G	INJ FL	NA	D	N	O	N	N	N	RIASTAP 1 G PDR INJ FL	RIASTAP 1 g, poudre pour solution injectable/perfusion	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE POUDRE P	5.0000	G	INJECTABLE	B02BB01	FIBRINOGENE HUMAIN	B02D5	FIBRINOGENE
9360651			0	NOVEX PHARMA	2018-04-12	JO	2018-04-16	FLEBOGAMMA DIF 50 MG/ML	FL 10ML	NA	D	N	O	N	N	N	FLEBOGAMMA DIF 500MG SOL INJ 10ML	FLEBOGAMMA DIF 50 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9360668			0	NOVEX PHARMA	2018-04-12	JO	2018-04-16	FLEBOGAMMA DIF 50 MG/ML	FL 100ML	NA	D	N	O	N	N	N	FLEBOGAMMA DIF 5 G SOL INJ 100ML	FLEBOGAMMA DIF 50 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9360674			0	NOVEX PHARMA	2018-04-12	JO	2018-04-16	FLEBOGAMMADIF 50 MG/ML	FL 200ML	NA	D	N	O	N	N	N	FLEBOGAMMA DIF 10 G SOL INJ 200ML	FLEBOGAMMA DIF 50 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9360680			0	NOVEX PHARMA	2018-04-12	JO	2018-04-16	FLEBOGAMMADIF 50 MG/ML	FL 400ML	NA	D	N	O	N	N	N	FLEBOGAMMA DIF 20 G SOL INJ 400ML	FLEBOGAMMA DIF 50 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9360697			0	NOVEX PHARMA	2018-04-12	JO	2018-04-16	FLEBOGAMMA DIF 50 MG/ML	FL 50ML	NA	D	N	O	N	N	N	FLEBOGAMMA DIF 2G5 SOL INJ 50ML	FLEBOGAMMA DIF 50 mg/ml, solution pour perfusion	48	SOLUTION	296	SOLUTION POUR PERFUSION				J06BA02	IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM INTRAVASCULAIRE	J06C	IMMUNOGLOBULINES POLYVALENTES, INTRAVEINEUSES
9360728			0	MYLAN SAS	2018-11-14	JO	2018-11-19	TEICOPLANINE MYL 100MG	INJ FL	NA	D	N	O	N	N	N	TEICOPLANINE MYL 100MG PDR INJ	TEICOPLANINE MYLAN 100 mg, poudre pour solution injectable ou pour perfusion	44	POUDRE	566	LYOPHILISAT ET SOL POUR PREP INJ				J01XA02	TEICOPLANINE	J01X1	ANTIBACTERIENS GLYCOPEPTIDES
9360734			0	MYLAN SAS	2018-11-14	JO	2018-11-19	TEICOPLANINE MYL 200MG	INJ FL	NA	D	N	O	N	N	N	TEICOPLANINE MYL 200MG PDR INJ	TEICOPLANINE MYLAN 200 mg, poudre pour solution injectable ou pour perfusion	44	POUDRE	566	LYOPHILISAT ET SOL POUR PREP INJ				J01XA02	TEICOPLANINE	J01X1	ANTIBACTERIENS GLYCOPEPTIDES
9360740			0	MYLAN SAS	2018-11-14	JO	2018-11-19	TEICOPLANINE MYL 400 MG	INJ FL	NA	D	N	O	N	N	N	TEICOPLANINE MYL 400MG PDR INJ	TEICOPLANINE MYLAN 400 mg, poudre pour solution injectable ou pour perfusion	44	POUDRE	566	LYOPHILISAT ET SOL POUR PREP INJ				J01XA02	TEICOPLANINE	J01X1	ANTIBACTERIENS GLYCOPEPTIDES
9360898			0	SANDOZ	2016-08-03	JO	2016-08-09	IDARUBICINE SANDOZ 1 MG/ML	Solution a diluer pour perfusion en flacon de 10 ml	NA	S	N	O	N	O	O	IDARUBICINE SDZ 1MG/ML SOL PERF 10ML	IDARUBICINE SANDOZ 1 mg/ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01DB06	IDARUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
